"lat1","lon1","lat2","lon2","name"
"24.8052068","-107.3833974","24.8052175","-107.3832263","Boulevard Francisco I. Madero"
"24.8052175","-107.3832263","24.8053276","-107.3833242","Boulevard Francisco I. Madero"
"24.8053276","-107.3833242","24.8053197","-107.3834495","Boulevard Francisco I. Madero"
"24.8053197","-107.3834495","24.8052936","-107.3837569","Boulevard Francisco I. Madero"
"24.8052936","-107.3837569","24.8052084","-107.3852573","Boulevard Francisco I. Madero"
"24.8052084","-107.3852573","24.8052006","-107.3853763","Boulevard Francisco I. Madero"
"24.8052006","-107.3853763","24.8051345","-107.3865295","Boulevard Francisco I. Madero"
"24.8051345","-107.3865295","24.8050982","-107.3871616","Boulevard Francisco I. Madero"
"24.8050982","-107.3871616","24.8050028","-107.3888229","Boulevard Francisco I. Madero"
"24.8050028","-107.3888229","24.8049789","-107.3892399","Boulevard Francisco I. Madero"
"24.8049789","-107.3892399","24.8049602","-107.3895655","Boulevard Francisco I. Madero"
"24.8049602","-107.3895655","24.8048839","-107.3909185","Boulevard Francisco I. Madero"
"24.8048839","-107.3909185","24.8048272","-107.3918825","Boulevard Francisco I. Madero"
"24.8048272","-107.3918825","24.8047518","-107.3931974","Boulevard Francisco I. Madero"
"24.8047518","-107.3931974","24.8046873","-107.3943203","Boulevard Francisco I. Madero"
"24.8046873","-107.3943203","24.8040430","-107.4048200","Boulevard Francisco I. Madero"
"24.8040430","-107.4048200","24.8040005","-107.4041065","Boulevard Francisco I. Madero"
"24.8040005","-107.4041065","24.8040890","-107.4029366","Boulevard Francisco I. Madero"
"24.8040890","-107.4029366","24.8041500","-107.4020794","Boulevard Francisco I. Madero"
"24.8041500","-107.4020794","24.8041547","-107.4019614","Boulevard Francisco I. Madero"
"24.8041547","-107.4019614","","","Boulevard Francisco I. Madero"
"24.7892113","-107.4113483","24.7896839","-107.4101523","Calle Río del Carmen"
"24.7896839","-107.4101523","24.7902604","-107.4086670","Calle Río del Carmen"
"24.7902604","-107.4086670","24.7911289","-107.4063664","Calle Río del Carmen"
"24.7911289","-107.4063664","24.7913845","-107.4056482","Calle Río del Carmen"
"24.7913845","-107.4056482","24.7914771","-107.4056549","Calle Río del Carmen"
"24.7914771","-107.4056549","24.7918058","-107.4040297","Calle Río del Carmen"
"24.7918058","-107.4040297","","","Calle Río del Carmen"
"24.7910330","-107.4055289","24.7913845","-107.4056482","Avenida Guadalupe Victoria"
"24.7913845","-107.4056482","24.7914771","-107.4056549","Avenida Guadalupe Victoria"
"24.7914771","-107.4056549","24.7919665","-107.4055879","Avenida Guadalupe Victoria"
"24.7919665","-107.4055879","24.7919665","-107.4055879","Avenida Guadalupe Victoria"
"24.7919665","-107.4055879","24.7924874","-107.4055048","Avenida Guadalupe Victoria"
"24.7924874","-107.4055048","24.7929745","-107.4054505","Avenida Guadalupe Victoria"
"24.7929745","-107.4054505","24.7933587","-107.4054166","Avenida Guadalupe Victoria"
"24.7933587","-107.4054166","24.7935157","-107.4053922","Avenida Guadalupe Victoria"
"24.7935157","-107.4053922","24.7935157","-107.4053922","Avenida Guadalupe Victoria"
"24.7935157","-107.4053922","24.7943479","-107.4052255","Avenida Guadalupe Victoria"
"24.7943479","-107.4052255","24.7911289","-107.4063664","Avenida Guadalupe Victoria"
"24.7911289","-107.4063664","24.7903431","-107.4060379","Avenida Guadalupe Victoria"
"24.7903431","-107.4060379","24.7899753","-107.4058841","Avenida Guadalupe Victoria"
"24.7899753","-107.4058841","24.7924874","-107.4055048","Avenida Guadalupe Victoria"
"24.7924874","-107.4055048","24.7929745","-107.4054505","Avenida Guadalupe Victoria"
"24.7929745","-107.4054505","","","Avenida Guadalupe Victoria"
"24.7914513","-107.4006084","24.7912390","-107.4017624","Calle Río Ameca"
"24.7912390","-107.4017624","24.7910668","-107.4026362","Calle Río Ameca"
"24.7910668","-107.4026362","24.7908024","-107.4041864","Calle Río Ameca"
"24.7908024","-107.4041864","24.7904514","-107.4057391","Calle Río Ameca"
"24.7904514","-107.4057391","24.7903431","-107.4060379","Calle Río Ameca"
"24.7903431","-107.4060379","24.7894542","-107.4083941","Calle Río Ameca"
"24.7894542","-107.4083941","24.7888879","-107.4098318","Calle Río Ameca"
"24.7888879","-107.4098318","24.7884344","-107.4110304","Calle Río Ameca"
"24.7884344","-107.4110304","24.7879899","-107.4121951","Calle Río Ameca"
"24.7879899","-107.4121951","","","Calle Río Ameca"
"24.7903045","-107.4042642","24.7908024","-107.4041864","Avenida Río Lerma"
"24.7908024","-107.4041864","24.7912960","-107.4041093","Avenida Río Lerma"
"24.7912960","-107.4041093","24.7918058","-107.4040297","Avenida Río Lerma"
"24.7918058","-107.4040297","24.7923054","-107.4039793","Avenida Río Lerma"
"24.7923054","-107.4039793","24.7927381","-107.4041590","Avenida Río Lerma"
"24.7927381","-107.4041590","24.7931832","-107.4043467","Avenida Río Lerma"
"24.7931832","-107.4043467","24.7934259","-107.4044110","Avenida Río Lerma"
"24.7934259","-107.4044110","24.7944192","-107.4042638","Avenida Río Lerma"
"24.7944192","-107.4042638","","","Avenida Río Lerma"
"24.7943947","-107.4010424","24.7942783","-107.4014707","Calle Río Mezquital"
"24.7942783","-107.4014707","24.7941194","-107.4018881","Calle Río Mezquital"
"24.7941194","-107.4018881","24.7940561","-107.4020541","Calle Río Mezquital"
"24.7940561","-107.4020541","24.7938686","-107.4025235","Calle Río Mezquital"
"24.7938686","-107.4025235","24.7937122","-107.4029104","Calle Río Mezquital"
"24.7937122","-107.4029104","24.7935350","-107.4033530","Calle Río Mezquital"
"24.7935350","-107.4033530","24.7933548","-107.4038290","Calle Río Mezquital"
"24.7933548","-107.4038290","24.7931832","-107.4043467","Calle Río Mezquital"
"24.7931832","-107.4043467","24.7929745","-107.4054505","Calle Río Mezquital"
"24.7929745","-107.4054505","","","Calle Río Mezquital"
"24.7899753","-107.4058841","24.7903045","-107.4042642","Calle Río Coatzacoalcos"
"24.7903045","-107.4042642","24.7905885","-107.4027082","Calle Río Coatzacoalcos"
"24.7905885","-107.4027082","24.7907401","-107.4018322","Calle Río Coatzacoalcos"
"24.7907401","-107.4018322","24.7909935","-107.4005950","Calle Río Coatzacoalcos"
"24.7909935","-107.4005950","","","Calle Río Coatzacoalcos"
"24.8094386","-107.4032530","24.8089727","-107.4031435","Avenida Rodolfo G. Robles"
"24.8089727","-107.4031435","24.8084714","-107.4030176","Avenida Rodolfo G. Robles"
"24.8084714","-107.4030176","24.8073217","-107.4027355","Avenida Rodolfo G. Robles"
"24.8073217","-107.4027355","24.8067787","-107.4026178","Avenida Rodolfo G. Robles"
"24.8067787","-107.4026178","24.8059868","-107.4024479","Avenida Rodolfo G. Robles"
"24.8059868","-107.4024479","24.8051618","-107.4022573","Avenida Rodolfo G. Robles"
"24.8051618","-107.4022573","24.8042205","-107.4020991","Avenida Rodolfo G. Robles"
"24.8042205","-107.4020991","24.7969560","-107.4006640","Avenida Rodolfo G. Robles"
"24.7969560","-107.4006640","24.7959417","-107.4005648","Avenida Rodolfo G. Robles"
"24.7959417","-107.4005648","24.7950855","-107.4004950","Avenida Rodolfo G. Robles"
"24.7950855","-107.4004950","24.8041196","-107.4020640","Avenida Rodolfo G. Robles"
"24.8041196","-107.4020640","24.8033143","-107.4018846","Avenida Rodolfo G. Robles"
"24.8033143","-107.4018846","24.8023762","-107.4016927","Avenida Rodolfo G. Robles"
"24.8023762","-107.4016927","24.8015481","-107.4015224","Avenida Rodolfo G. Robles"
"24.8015481","-107.4015224","24.8006752","-107.4013363","Avenida Rodolfo G. Robles"
"24.8006752","-107.4013363","24.7998214","-107.4011661","Avenida Rodolfo G. Robles"
"24.7998214","-107.4011661","24.7988783","-107.4010025","Avenida Rodolfo G. Robles"
"24.7988783","-107.4010025","24.7987759","-107.4009769","Avenida Rodolfo G. Robles"
"24.7987759","-107.4009769","24.7979075","-107.4008068","Avenida Rodolfo G. Robles"
"24.7979075","-107.4008068","24.7971659","-107.4006668","Avenida Rodolfo G. Robles"
"24.7971659","-107.4006668","","","Avenida Rodolfo G. Robles"
"24.7950109","-107.4011545","24.7946374","-107.4021013","Calle Río Sonora"
"24.7946374","-107.4021013","24.7943970","-107.4027407","Calle Río Sonora"
"24.7943970","-107.4027407","24.7942211","-107.4031270","Calle Río Sonora"
"24.7942211","-107.4031270","","","Calle Río Sonora"
"24.7919665","-107.4055879","24.7923054","-107.4039793","Calle Río Suchiate"
"24.7923054","-107.4039793","24.7924569","-107.4034850","Calle Río Suchiate"
"24.7924569","-107.4034850","24.7926249","-107.4029788","Calle Río Suchiate"
"24.7926249","-107.4029788","24.7927777","-107.4025302","Calle Río Suchiate"
"24.7927777","-107.4025302","24.7929034","-107.4021406","Calle Río Suchiate"
"24.7929034","-107.4021406","24.7930711","-107.4016434","Calle Río Suchiate"
"24.7930711","-107.4016434","24.7931162","-107.4015029","Calle Río Suchiate"
"24.7931162","-107.4015029","24.7931972","-107.4012581","Calle Río Suchiate"
"24.7931972","-107.4012581","24.7933323","-107.4008343","Calle Río Suchiate"
"24.7933323","-107.4008343","24.7923175","-107.4057347","Calle Río Suchiate"
"24.7923175","-107.4057347","24.7919343","-107.4067032","Calle Río Suchiate"
"24.7919343","-107.4067032","24.7919343","-107.4067032","Calle Río Suchiate"
"24.7919343","-107.4067032","24.7910642","-107.4089390","Calle Río Suchiate"
"24.7910642","-107.4089390","24.7904834","-107.4104741","Calle Río Suchiate"
"24.7904834","-107.4104741","24.7900021","-107.4116718","Calle Río Suchiate"
"24.7900021","-107.4116718","24.7895398","-107.4128607","Calle Río Suchiate"
"24.7895398","-107.4128607","24.7892804","-107.4137673","Calle Río Suchiate"
"24.7892804","-107.4137673","","","Calle Río Suchiate"
"24.7940561","-107.4020541","24.7930711","-107.4016434","Calle Río Grijalva"
"24.7930711","-107.4016434","24.7963044","-107.4027772","Calle Río Grijalva"
"24.7963044","-107.4027772","24.7956772","-107.4025237","Calle Río Grijalva"
"24.7956772","-107.4025237","24.7951569","-107.4023139","Calle Río Grijalva"
"24.7951569","-107.4023139","24.7946374","-107.4021013","Calle Río Grijalva"
"24.7946374","-107.4021013","24.7941194","-107.4018881","Calle Río Grijalva"
"24.7941194","-107.4018881","24.7921221","-107.4010831","Calle Río Grijalva"
"24.7921221","-107.4010831","24.7926170","-107.4012970","Calle Río Grijalva"
"24.7926170","-107.4012970","24.7930139","-107.4014600","Calle Río Grijalva"
"24.7930139","-107.4014600","24.7931162","-107.4015029","Calle Río Grijalva"
"24.7931162","-107.4015029","","","Calle Río Grijalva"
"24.7907401","-107.4018322","24.7912390","-107.4017624","Avenida Río Batacudea"
"24.7912390","-107.4017624","24.7917632","-107.4016883","Avenida Río Batacudea"
"24.7917632","-107.4016883","24.7929034","-107.4021406","Avenida Río Batacudea"
"24.7929034","-107.4021406","24.7938686","-107.4025235","Avenida Río Batacudea"
"24.7938686","-107.4025235","24.7943970","-107.4027407","Avenida Río Batacudea"
"24.7943970","-107.4027407","24.7949039","-107.4029597","Avenida Río Batacudea"
"24.7949039","-107.4029597","24.7954249","-107.4031594","Avenida Río Batacudea"
"24.7954249","-107.4031594","24.7960410","-107.4034306","Avenida Río Batacudea"
"24.7960410","-107.4034306","","","Avenida Río Batacudea"
"24.7914081","-107.4035377","24.7922767","-107.4034180","Calle Río Santiago"
"24.7922767","-107.4034180","","","Calle Río Santiago"
"24.7914882","-107.4031193","24.7922767","-107.4034180","Avenida Río Santiago"
"24.7922767","-107.4034180","24.7924569","-107.4034850","Avenida Río Santiago"
"24.7924569","-107.4034850","24.7933548","-107.4038290","Avenida Río Santiago"
"24.7933548","-107.4038290","24.7944192","-107.4042638","Avenida Río Santiago"
"24.7944192","-107.4042638","24.7944192","-107.4042638","Avenida Río Santiago"
"24.7944192","-107.4042638","24.7946388","-107.4043553","Avenida Río Santiago"
"24.7946388","-107.4043553","24.7949285","-107.4044738","Avenida Río Santiago"
"24.7949285","-107.4044738","24.7950879","-107.4045424","Avenida Río Santiago"
"24.7950879","-107.4045424","24.7955345","-107.4047348","Avenida Río Santiago"
"24.7955345","-107.4047348","","","Avenida Río Santiago"
"24.7957211","-107.4042519","24.7951041","-107.4039982","Avenida Río Ometepec"
"24.7951041","-107.4039982","24.7945978","-107.4037900","Avenida Río Ometepec"
"24.7945978","-107.4037900","24.7935350","-107.4033530","Avenida Río Ometepec"
"24.7935350","-107.4033530","24.7926249","-107.4029788","Avenida Río Ometepec"
"24.7926249","-107.4029788","24.7915950","-107.4025698","Avenida Río Ometepec"
"24.7915950","-107.4025698","24.7910668","-107.4026362","Avenida Río Ometepec"
"24.7910668","-107.4026362","24.7905885","-107.4027082","Avenida Río Ometepec"
"24.7905885","-107.4027082","","","Avenida Río Ometepec"
"24.7931972","-107.4012581","24.7942783","-107.4014707","Avenida Río Grijalva"
"24.7942783","-107.4014707","24.7987012","-107.4028444","Avenida Río Grijalva"
"24.7987012","-107.4028444","24.7977758","-107.4027665","Avenida Río Grijalva"
"24.7977758","-107.4027665","24.7965184","-107.4026401","Avenida Río Grijalva"
"24.7965184","-107.4026401","","","Avenida Río Grijalva"
"24.7944192","-107.4042638","24.7945978","-107.4037900","Calle Río Usumacinta"
"24.7945978","-107.4037900","24.7949039","-107.4029597","Calle Río Usumacinta"
"24.7949039","-107.4029597","24.7951569","-107.4023139","Calle Río Usumacinta"
"24.7951569","-107.4023139","24.7955871","-107.4012648","Calle Río Usumacinta"
"24.7955871","-107.4012648","","","Calle Río Usumacinta"
"24.7907937","-107.3934463","24.7908308","-107.3937116","Río Aguanaval"
"24.7908308","-107.3937116","24.7904967","-107.4005735","Río Aguanaval"
"24.7904967","-107.4005735","24.7905211","-107.3999231","Río Aguanaval"
"24.7905211","-107.3999231","24.7905501","-107.3994142","Río Aguanaval"
"24.7905501","-107.3994142","24.7905835","-107.3988394","Río Aguanaval"
"24.7905835","-107.3988394","24.7906726","-107.3971802","Río Aguanaval"
"24.7906726","-107.3971802","24.7907333","-107.3961009","Río Aguanaval"
"24.7907333","-107.3961009","24.7908078","-107.3947401","Río Aguanaval"
"24.7908078","-107.3947401","24.7908402","-107.3939328","Río Aguanaval"
"24.7908402","-107.3939328","24.7908308","-107.3937116","Río Aguanaval"
"24.7908308","-107.3937116","","","Río Aguanaval"
"24.7946388","-107.4043553","24.7944470","-107.4049302","Calle Río Santa María"
"24.7944470","-107.4049302","24.7943917","-107.4050978","Calle Río Santa María"
"24.7943917","-107.4050978","24.7943479","-107.4052255","Calle Río Santa María"
"24.7943479","-107.4052255","24.7939502","-107.4063309","Calle Río Santa María"
"24.7939502","-107.4063309","24.7935222","-107.4073982","Calle Río Santa María"
"24.7935222","-107.4073982","24.7926860","-107.4094879","Calle Río Santa María"
"24.7926860","-107.4094879","24.7920481","-107.4111040","Calle Río Santa María"
"24.7920481","-107.4111040","24.7915714","-107.4123139","Calle Río Santa María"
"24.7915714","-107.4123139","24.7909983","-107.4137096","Calle Río Santa María"
"24.7909983","-107.4137096","24.7903780","-107.4152395","Calle Río Santa María"
"24.7903780","-107.4152395","24.7943479","-107.4052255","Calle Río Santa María"
"24.7943479","-107.4052255","24.7939502","-107.4063309","Calle Río Santa María"
"24.7939502","-107.4063309","","","Calle Río Santa María"
"24.7923175","-107.4006546","24.7921903","-107.4000370","Boulevard Ciudades Hermanas"
"24.7921903","-107.4000370","24.7920752","-107.3995229","Boulevard Ciudades Hermanas"
"24.7920752","-107.3995229","24.7919582","-107.3990159","Boulevard Ciudades Hermanas"
"24.7919582","-107.3990159","24.7918474","-107.3985221","Boulevard Ciudades Hermanas"
"24.7918474","-107.3985221","24.7915606","-107.3972458","Boulevard Ciudades Hermanas"
"24.7915606","-107.3972458","24.7915788","-107.3961578","Boulevard Ciudades Hermanas"
"24.7915788","-107.3961578","24.7916438","-107.3947981","Boulevard Ciudades Hermanas"
"24.7916438","-107.3947981","24.7916732","-107.3941593","Boulevard Ciudades Hermanas"
"24.7916732","-107.3941593","24.7916955","-107.3936542","Boulevard Ciudades Hermanas"
"24.7916955","-107.3936542","24.7917121","-107.3934599","Boulevard Ciudades Hermanas"
